id_comercio,nombre_dueno,celular,tamano_negocio,tipo_negocio,provincia,edad_propietario,genero,antiguedad_meses,transacciones_promedio,ticket_promedio_usd,movimientos_pichincha_mes,movimientos_comerciales_mes,movimientos_personales_mes,tickets_soporte,ticket_no_resuelto,tasa_disputas,saldo_cuenta_usd,dias_sin_transar,prob_churn,nivel_riesgo
1a302304-50d8-414f-83d0-78481c5b4d3f,María Pérez,0967400084,Microempresa,Comercio Minorista,Guayas,30,Masculino,16,7,11.26,0,5,1,1,0,0.0,4.14,0,0.431,Medio
fe4bbc55-900a-497a-935c-bb5e2175effc,Lucía Mora,0969179892,Pequeña Empresa,Entretenimiento y Educación,Loja,26,Masculino,14,7,7.08,0,5,1,0,0,0.0,5.46,2,0.3224,Bajo
e8927df2-85af-41d4-88e9-7ed4a108e78d,Carlos López,0930891368,Microempresa,Alimentación y Gastronomía,Guayas,29,Masculino,30,28,23.88,4,18,6,1,0,0.0,2.27,1,0.1293,Bajo
6aba70b5-af32-4be8-994f-14dfcaee8bd8,Carmen Ríos,0919955571,Microempresa,Alimentación y Gastronomía,Sucumbíos,32,Masculino,36,112,3.16,18,86,7,1,0,0.0,31.19,2,0.1386,Bajo
09836976-c261-45e8-96c6-1de8b1e89784,Andrés Díaz,0920215199,Microempresa,Alimentación y Gastronomía,Loja,18,Masculino,20,303,1.66,38,245,20,0,0,0.0,67.72,2,0.0286,Bajo
babc2a44-e025-43bc-b1a9-f14b1031f7a9,Pedro Ruiz,0965845893,Microempresa,Alimentación y Gastronomía,Guayas,34,Femenino,26,58,1.5,3,44,11,1,0,0.0,5.94,1,0.1301,Bajo
efd5fb59-2d86-466a-84d1-191639af9b14,Carlos López,0970642122,Microempresa,Entretenimiento y Educación,Esmeraldas,33,Masculino,27,19,16.69,2,14,3,1,0,0.0,2.4,6,0.5833,Medio
fd6afe26-4e1d-48c7-99cd-cff86bf0b6c0,Carmen Ríos,0906081467,Microempresa,Comercio Minorista,Guayas,21,Femenino,31,52,13.93,9,42,1,2,0,0.0,11.49,7,0.6951,Alto
81ea85d8-25a4-4866-8fe1-7f0048fe5691,Lucía Mora,0913118695,Gran Empresa,Servicios Personales e Independientes,Cañar,35,Masculino,3,252,30.47,29,201,22,0,0,0.0,1.86,1,0.1616,Bajo
fe11aa12-969c-4014-8e2c-1317af92db79,Diego Castro,0935318554,Microempresa,Comercio Minorista,Pichincha,24,Masculino,3,140,11.33,11,106,23,0,0,0.0,117.82,6,0.4643,Medio
c6d40456-8046-425f-b59c-87be995bcc73,Pedro Ruiz,0926299268,Microempresa,Comercio Minorista,Pichincha,24,Femenino,13,13,14.94,2,8,2,1,0,0.0,1.53,12,0.7206,Alto
a711331f-ac7c-4cbe-a00c-711284b9e997,Juan Gómez,0903610543,Microempresa,Comercio Minorista,Imbabura,27,Masculino,28,61,8.05,12,46,3,1,0,0.0,177.87,4,0.1539,Bajo
b41986f4-69c5-4173-a4fc-4c5f472cf5c6,Juan Gómez,0940317416,Microempresa,Moda y Estilo de Vida,Guayas,34,Masculino,26,20,16.27,1,15,4,0,0,0.0,37.71,10,0.7561,Alto
cccbad4d-f83d-4af1-a48a-f3e81a6cd294,Carmen Ríos,0920129980,Microempresa,Alimentación y Gastronomía,El Oro,20,Masculino,36,159,1.5,14,107,38,1,0,0.0,124.34,3,0.0964,Bajo
0032a3bd-f7ea-4736-bae4-1653ac8d8455,Carlos López,0970115906,Microempresa,Comercio Minorista,Manabí,25,Femenino,11,35,5.47,6,27,2,0,0,0.0,18.06,0,0.08,Bajo
b38d0766-2224-421c-b1d3-49083abf910c,Diego Castro,0909624301,Microempresa,Alimentación y Gastronomía,Pichincha,34,Masculino,35,55,2.16,7,35,13,2,0,0.0,10.94,1,0.0684,Bajo
3effd28f-c130-4d78-8f90-e1328e41398d,Carlos López,0905921776,Microempresa,Alimentación y Gastronomía,Pichincha,28,Masculino,10,27,5.53,4,20,2,0,0,0.0,329.34,1,0.0161,Bajo
eebd1386-aa9d-47b4-990b-9f643275fd45,Carlos López,0935372170,Microempresa,Comercio Minorista,Guayas,25,Femenino,4,26,30.95,4,21,1,0,0,0.0,10.25,0,0.066,Bajo
1e940e58-e7b5-4daf-bc7a-cc2acd7ad244,Lucía Mora,0904295931,Microempresa,Alimentación y Gastronomía,Tungurahua,23,Masculino,33,109,3.89,8,72,30,1,0,0.0,34.39,3,0.2942,Bajo
6bddaf25-6358-4b62-ad78-099810ab1e19,Andrés Díaz,0948692583,Microempresa,Moda y Estilo de Vida,Pichincha,18,Masculino,17,23,10.29,4,15,3,1,1,0.0,26.68,0,0.4845,Medio
e691c673-59f0-42c1-a667-5fefdb3f369a,Ana Torres,0941037870,Microempresa,Comercio Minorista,Guayas,25,Masculino,10,71,11.11,8,42,21,0,0,0.0,8.78,9,0.7819,Alto
520de93a-17ab-40d9-834c-a87812564df5,Andrés Díaz,0901924791,Microempresa,Moda y Estilo de Vida,Santo Domingo,32,Femenino,24,3,54.39,0,2,0,1,0,0.0,19.15,0,0.1027,Bajo
d4a28b09-5bde-48f2-8cf7-14b9171beca7,Pedro Ruiz,0949420289,Microempresa,Alimentación y Gastronomía,Pichincha,33,Masculino,24,31,6.45,5,23,3,1,0,0.0,11.64,5,0.4468,Medio
c771d3e4-2008-436b-acd4-bd834903daf9,Juan Gómez,0979273734,Microempresa,Servicios Personales e Independientes,El Oro,18,Masculino,4,22,19.09,2,17,3,0,0,0.0,16.83,12,0.7413,Alto
a5b352ce-5f43-4348-822b-1bc5e6f57cfc,Sofía Vega,0909420468,Microempresa,Alimentación y Gastronomía,Guayas,23,Masculino,35,81,1.5,11,66,4,0,0,0.0,8.07,2,0.046,Bajo
8d85cf71-617f-4a5e-ab7b-3521435dd11a,Carlos López,0952617279,Microempresa,Comercio Minorista,Los Ríos,33,Masculino,31,80,7.33,5,47,27,0,0,0.0,184.15,6,0.1697,Bajo
805fa921-2a83-4c86-a042-f90b3f8f615e,Diego Castro,0931576730,Microempresa,Servicios Personales e Independientes,Santo Domingo,24,Femenino,30,181,6.22,23,146,12,1,0,0.0,22.52,0,0.1248,Bajo
ac9d7fa9-7427-4486-b39f-be66a0431e0f,Ana Torres,0972335892,Microempresa,Alimentación y Gastronomía,Pichincha,18,Femenino,31,69,2.26,6,48,15,0,0,0.0,3.8,1,0.0252,Bajo
f843b8d9-16f5-4fa7-9ad2-8a57d79b02c4,Ana Torres,0936783009,Microempresa,Comercio Minorista,Guayas,25,Femenino,19,142,15.36,14,120,9,1,0,0.0,3.84,0,0.0877,Bajo
0b8ccdb6-b3ad-4202-ab74-4dab711e4f42,María Pérez,0934811268,Mediana Empresa A,Comercio Minorista,Azuay,23,Masculino,24,17,16.72,1,11,5,0,0,0.0,153.26,2,0.0572,Bajo
ab481b10-e238-4f5c-876b-06336da4f192,Sofía Vega,0960818518,Microempresa,Alimentación y Gastronomía,Pichincha,30,Femenino,17,267,1.5,24,195,48,1,0,0.0,25.14,6,0.179,Bajo
6e5847ba-4f35-4ca8-8e9b-ea71d09b393b,Juan Gómez,0918461958,Microempresa,Entretenimiento y Educación,Guayas,30,Femenino,28,17,54.92,2,14,1,1,0,0.0,34.55,4,0.4722,Medio
4ae44f32-26fe-4f78-a07b-cb8874075e28,Pedro Ruiz,0905875441,Microempresa,Alimentación y Gastronomía,Cañar,29,Femenino,13,42,1.78,6,25,11,1,0,0.0,3.6,2,0.1826,Bajo
382244cf-257a-43b6-a7b6-bce93a3097fb,Pedro Ruiz,0960832995,Microempresa,Comercio Minorista,Guayas,26,Femenino,26,52,28.62,5,34,13,0,0,0.0,22.3,2,0.1455,Bajo
9770231f-5d2b-47dd-9b5a-b64ab5c08e4b,Lucía Mora,0910086008,Microempresa,Comercio Minorista,Santo Domingo,19,Masculino,20,27,22.27,2,23,2,0,0,0.0,31.35,3,0.4014,Medio
60316260-53d2-4077-808d-396c2d0b3a1f,María Pérez,0996205476,Microempresa,Alimentación y Gastronomía,Loja,19,Femenino,20,210,5.09,16,165,29,1,1,0.0,1.96,1,0.4711,Medio
41be0fc8-6257-417b-83d8-3250d01a8fd6,Andrés Díaz,0900643315,Microempresa,Alimentación y Gastronomía,Manabí,18,Masculino,11,92,3.12,15,58,19,1,1,0.0,22.07,3,0.5156,Medio
51bfcc06-50e0-4537-9998-b4051ab4d798,Ana Torres,0952108843,Microempresa,Alimentación y Gastronomía,Cotopaxi,35,Masculino,34,116,1.5,7,68,41,3,0,0.0,16.36,9,0.4089,Medio
fb9e20cc-597a-40d0-994d-86bfb3b4f0fb,Andrés Díaz,0934862782,Microempresa,Comercio Minorista,Pichincha,36,Femenino,17,36,21.68,4,22,10,1,0,0.0,14.48,0,0.0679,Bajo
15be4651-6fa4-436b-8610-0310a8040fb3,Juan Gómez,0939895997,Microempresa,Comercio Minorista,Pichincha,27,Femenino,24,132,3.11,23,91,18,0,0,0.0,20.16,2,0.0556,Bajo
fc2ade06-a5fc-4c17-9669-bc38fe3f6706,Lucía Mora,0975807376,Microempresa,Alimentación y Gastronomía,Guayas,23,Masculino,18,26,3.96,1,21,4,0,0,0.0,29.65,0,0.1273,Bajo
b5c79d6a-7dc6-4d2a-bfac-5cce27131618,Andrés Díaz,0910800736,Microempresa,Moda y Estilo de Vida,Guayas,31,Masculino,13,15,30.73,2,10,3,1,1,0.0,0.73,0,0.6706,Alto
6c103969-2767-4d23-962d-3df84d808fa2,María Pérez,0940891432,Microempresa,Moda y Estilo de Vida,Pichincha,33,Masculino,10,13,10.85,1,11,1,1,0,0.0,22.11,1,0.0809,Bajo
1b7f3437-dc4b-4b67-92e4-cba4f3450f56,María Pérez,0925356684,Microempresa,Moda y Estilo de Vida,Imbabura,27,Femenino,18,21,14.06,2,13,6,0,0,0.0,5.99,0,0.1229,Bajo
88dcf579-5de7-447a-9f0b-a7e5837dfd61,Juan Gómez,0945378540,Microempresa,Servicios Personales e Independientes,El Oro,26,Femenino,3,15,36.63,1,12,1,0,0,0.0,3.05,10,0.8763,Alto
4f5f74a2-116f-406a-9354-f701eee438de,Juan Gómez,0977665216,Microempresa,Alimentación y Gastronomía,Pichincha,35,Femenino,24,230,4.92,46,150,34,3,0,0.0,31.27,2,0.2073,Bajo
3671d2de-d1d8-439a-b23d-15110be483f5,Juan Gómez,0949506965,Microempresa,Servicios Personales e Independientes,Tungurahua,26,Femenino,20,23,7.08,4,17,1,0,0,0.0,64.08,10,0.4437,Medio
3b1ffaae-5e5b-463b-80d4-c28e9a7a77a5,Andrés Díaz,0956449743,Microempresa,Comercio Minorista,Pichincha,32,Femenino,23,52,1.5,7,32,13,1,0,0.0,54.19,0,0.0531,Bajo
5bb86347-0106-4e14-ae10-b64cb3679890,María Pérez,0951013309,Microempresa,Alimentación y Gastronomía,Pichincha,23,Femenino,34,258,1.96,36,191,31,1,0,0.0,17.49,1,0.0482,Bajo
cbd3c149-966f-4556-b6bd-acc4bdb7208b,Carlos López,0966766745,Microempresa,Alimentación y Gastronomía,Esmeraldas,31,Masculino,5,51,3.72,8,33,10,0,0,0.0,61.48,13,0.5666,Medio
2ecb56d2-57f9-433a-b150-97943722ff9d,Andrés Díaz,0928773209,Microempresa,Comercio Minorista,Pichincha,31,Masculino,24,64,19.58,11,39,15,0,0,0.0,6.38,3,0.2406,Bajo
ea729d9c-e717-4327-a383-5485ed32ebc4,Diego Castro,0962298193,Microempresa,Alimentación y Gastronomía,Pichincha,31,Masculino,30,69,3.38,4,47,18,1,0,0.0,5.48,0,0.0737,Bajo
520c45b4-c870-48ba-8195-15b97445e746,Juan Gómez,0988944690,Microempresa,Alimentación y Gastronomía,Napo,32,Masculino,30,130,3.48,8,83,39,0,0,0.0,58.24,2,0.0983,Bajo
3eb892a0-d7e8-42cd-bac2-20a5035c5546,Lucía Mora,0900599376,Microempresa,Servicios Personales e Independientes,Chimborazo,33,Femenino,15,8,26.15,1,8,0,0,0,0.0,7.14,9,0.9142,Alto
aef194d4-be00-4567-bf61-a2220c91455b,Ana Torres,0939356518,Microempresa,Moda y Estilo de Vida,Pichincha,26,Masculino,23,26,39.31,5,21,0,2,1,0.0,184.89,1,0.1917,Bajo
4df3750d-b1c9-4a48-b6b2-7744d811919d,Carmen Ríos,0911629644,Microempresa,Comercio Minorista,Los Ríos,40,Masculino,4,79,6.42,12,56,11,0,0,0.0,15.24,3,0.2622,Bajo
fbc7d451-a51e-491f-89c1-b67de32136ef,Carmen Ríos,0911581242,Pequeña Empresa,Servicios Personales e Independientes,Manabí,30,Masculino,15,9,22.9,2,7,0,0,0,0.0,7.4,0,0.3021,Bajo
f7729530-4fe8-4b9a-8f56-a7656c408e2d,Carmen Ríos,0966979286,Microempresa,Alimentación y Gastronomía,Los Ríos,24,Masculino,30,71,5.44,9,43,19,0,0,0.0,10.69,6,0.2693,Bajo
0467a509-0ec5-47c3-9bad-8798afa65838,Juan Gómez,0991388998,Microempresa,Alimentación y Gastronomía,Imbabura,32,Masculino,1,108,6.07,13,90,6,1,0,0.0,2.75,2,0.1359,Bajo
a80e385c-db7a-4167-81ec-183280911789,Lucía Mora,0973490777,Microempresa,Moda y Estilo de Vida,Pichincha,35,Femenino,4,38,47.19,3,25,10,1,0,0.0,3.41,1,0.1308,Bajo
49a9d00d-5525-477e-a079-0075efb3a702,Carlos López,0903506827,Microempresa,Servicios Personales e Independientes,Pichincha,31,Masculino,19,19,25.93,1,15,3,1,0,0.0,5.47,1,0.1078,Bajo
9137f570-549d-4779-932c-27f581c28d60,Lucía Mora,0993857984,Microempresa,Comercio Minorista,Pichincha,31,Masculino,8,43,5.92,3,25,15,1,0,0.0,12.41,2,0.1058,Bajo
ba43103d-6f67-41f5-9411-1a9b348f0ba3,Diego Castro,0932121130,Microempresa,Alimentación y Gastronomía,Pichincha,27,Femenino,16,16,16.8,3,11,3,1,0,0.0,3.67,1,0.0605,Bajo
40779d5d-e5a1-4994-b31b-b7d43dd5824b,Ana Torres,0959692511,Microempresa,Alimentación y Gastronomía,Bolívar,18,Femenino,36,92,3.68,8,60,24,0,0,0.0,7.34,6,0.2114,Bajo
12963902-3bd1-47c4-b258-98d3fb552803,Pedro Ruiz,0998284522,Microempresa,Servicios Personales e Independientes,Chimborazo,33,Femenino,5,73,15.85,13,69,0,0,0,0.0,7.79,1,0.1028,Bajo
8281de3e-3923-4a63-8151-1fd2d34d2c1e,Juan Gómez,0984947164,Microempresa,Alimentación y Gastronomía,Guayas,23,Femenino,22,64,10.65,4,54,5,0,0,0.0,8.44,2,0.1023,Bajo
2f91d51e-af2b-483c-8ce6-6a4b79f8439a,María Pérez,0908274040,Microempresa,Comercio Minorista,Pichincha,29,Femenino,9,37,7.45,4,22,11,0,0,0.0,15.39,4,0.3918,Medio
806a8bb5-cfa3-4b14-9c5b-e492b5bfbb68,Juan Gómez,0987144275,Microempresa,Servicios Personales e Independientes,Santo Domingo,22,Femenino,23,11,16.85,1,9,1,0,0,0.0,13.04,2,0.0667,Bajo
a926feca-7e91-4c3e-9bb0-067e7bddc430,Sofía Vega,0908062090,Microempresa,Entretenimiento y Educación,Santo Domingo,32,Masculino,14,4,10.49,0,3,1,0,0,0.0125,7.48,12,0.8915,Alto
7abaca00-ed44-487a-ac87-b39dbb781ebf,Andrés Díaz,0934531451,Microempresa,Alimentación y Gastronomía,Pichincha,28,Masculino,23,78,12.46,14,49,15,0,0,0.0,68.13,1,0.0843,Bajo
3940d069-d03d-4b29-b934-0a0e5bd62d68,Carlos López,0942198852,Microempresa,Moda y Estilo de Vida,Pichincha,35,Masculino,7,13,15.4,2,11,0,0,0,0.0,14.29,1,0.0649,Bajo
2a245c38-34bc-4298-bd1b-9e7ff721e71c,Ana Torres,0929976418,Microempresa,Servicios Personales e Independientes,Cañar,23,Femenino,6,7,8.75,1,5,1,1,0,0.0,40.99,1,0.249,Bajo
210b7041-b562-4d69-a5df-1bb694fd792f,Diego Castro,0983959296,Microempresa,Comercio Minorista,Guayas,22,Femenino,23,9,22.17,1,6,2,1,0,0.0,31.14,1,0.2757,Bajo
896f2324-84e7-4b20-b903-19fb2bfac164,María Pérez,0969456831,Microempresa,Servicios Personales e Independientes,Guayas,21,Masculino,27,24,50.47,1,21,2,1,0,0.0,17.48,4,0.502,Medio
f4a7a64b-168d-436c-86b0-5653bbb780ac,Ana Torres,0995591006,Microempresa,Entretenimiento y Educación,Pichincha,22,Masculino,7,8,3.17,1,7,0,0,0,0.0,4.58,1,0.2027,Bajo
dff628f3-a3ec-4053-8be6-265e06c1918e,Carmen Ríos,0982905204,Microempresa,Comercio Minorista,Pastaza,27,Femenino,6,28,17.62,2,22,4,0,0,0.0,13.9,2,0.1775,Bajo
25375b06-0f80-4972-83d4-3995c2ae9646,Sofía Vega,0906870585,Microempresa,Alimentación y Gastronomía,Pichincha,18,Femenino,35,95,1.5,13,57,25,0,0,0.0,33.47,4,0.1473,Bajo
cb2ebc3a-34e5-4c2a-8a3d-33567ebdab8b,Carmen Ríos,0967855627,Microempresa,Alimentación y Gastronomía,Guayas,31,Masculino,34,152,1.5,10,101,41,0,0,0.0,56.93,2,0.1313,Bajo
b0387678-3de1-4804-aa23-a5820804cbba,María Pérez,0911900772,Microempresa,Alimentación y Gastronomía,Los Ríos,24,Femenino,24,92,3.54,10,74,8,0,0,0.0,26.6,3,0.2329,Bajo
cce1b412-d7cb-4b8d-8ba1-0138af8a78d5,Juan Gómez,0949501333,Microempresa,Comercio Minorista,Esmeraldas,18,Femenino,7,7,4.49,1,6,0,0,0,0.0,93.51,2,0.1174,Bajo
13b00083-0b2d-4b24-938f-fb0a5ef1c779,Juan Gómez,0909857573,Pequeña Empresa,Servicios Personales e Independientes,Pichincha,37,Femenino,4,17,45.31,1,14,1,0,0,0.0,152.39,0,0.0616,Bajo
debd82e6-78eb-47aa-9643-e7b2d7109857,Sofía Vega,0949645738,Microempresa,Comercio Minorista,Azuay,39,Femenino,20,5,8.58,1,4,0,0,0,0.0,1.42,2,0.284,Bajo
9dc52b39-c90e-405c-812a-f7540c7d803c,Lucía Mora,0963871276,Microempresa,Comercio Minorista,Bolívar,31,Femenino,30,24,57.22,4,19,1,0,0,0.0,35.4,5,0.442,Medio
6458e48b-ef52-4652-b121-7608d3792375,Pedro Ruiz,0950434738,Microempresa,Comercio Minorista,Manabí,31,Masculino,3,68,23.86,8,41,19,1,0,0.0054,8.28,5,0.7374,Alto
089ad6f9-f8c2-4049-9e30-cc4967b12810,Lucía Mora,0960360013,Microempresa,Comercio Minorista,Imbabura,26,Femenino,24,48,31.45,3,32,13,0,0,0.0,58.77,1,0.0329,Bajo
ae990345-132b-4b21-9718-647396d79fe5,Carmen Ríos,0936686754,Microempresa,Servicios Personales e Independientes,Pichincha,28,Masculino,14,13,49.21,2,10,2,1,1,0.0,17.1,2,0.7409,Alto
6f9399b0-31e0-43e0-a5d4-c3a14cb4aacb,Carlos López,0970607702,Microempresa,Servicios Personales e Independientes,Pichincha,33,Masculino,25,12,19.13,1,10,1,0,0,0.0,6.22,2,0.0952,Bajo
54ebae39-4cb9-4573-a42d-a3793f19cc0a,Carmen Ríos,0985905930,Microempresa,Alimentación y Gastronomía,Guayas,21,Masculino,1,113,4.85,11,79,22,0,0,0.0,4.22,7,0.7233,Alto
1a67d87f-ebfb-413c-9977-959a86b2595d,Diego Castro,0936633942,Microempresa,Servicios Personales e Independientes,Pichincha,31,Femenino,25,49,47.26,9,46,0,0,0,0.0,106.23,2,0.0567,Bajo
894eed7a-7c5c-4a9a-8125-4e63b7221727,Carlos López,0904311275,Microempresa,Alimentación y Gastronomía,Pichincha,41,Masculino,4,87,4.6,6,71,10,0,0,0.0,12.97,1,0.0384,Bajo
03ddbdc2-0694-4aeb-801c-b01be5cd5d5a,Pedro Ruiz,0949814168,Microempresa,Comercio Minorista,Esmeraldas,34,Masculino,18,37,13.36,5,24,8,1,0,0.0,19.03,2,0.1138,Bajo
df78a485-709f-4d42-b184-a8e444e8f4df,Juan Gómez,0911130468,Microempresa,Comercio Minorista,Manabí,24,Femenino,16,88,13.6,17,73,0,0,0,0.0,4.39,0,0.0501,Bajo
42dfcaf2-a6d0-486d-871b-0d994103d02f,Juan Gómez,0933141787,Microempresa,Comercio Minorista,Pichincha,28,Masculino,9,303,2.94,23,235,46,0,0,0.0,2.35,1,0.0354,Bajo
aa995fc8-9a87-4e48-8ebd-80114c85f934,Carlos López,0911904345,Microempresa,Servicios Personales e Independientes,Guayas,28,Masculino,18,15,29.32,1,14,0,1,0,0.0,7.12,4,0.5084,Medio
a066eaee-ca66-4d0a-a55d-f2933992ba5d,Pedro Ruiz,0991898905,Microempresa,Servicios Personales e Independientes,Los Ríos,32,Femenino,36,28,4.11,3,22,3,0,0,0.0,57.53,7,0.3906,Medio
ae710629-395f-4865-8e91-ac3055bb4d90,Andrés Díaz,0956050776,Microempresa,Alimentación y Gastronomía,Imbabura,31,Femenino,2,95,5.84,6,78,12,1,0,0.0169,32.28,0,0.2318,Bajo
957d4aa4-567c-4994-88cd-d5b14cbeb1b5,Pedro Ruiz,0954941299,Microempresa,Servicios Personales e Independientes,Guayas,38,Femenino,9,5,5.91,1,4,0,1,0,0.0,12.7,1,0.2226,Bajo
4bc704bc-06b0-4f76-a128-6d2c614df50e,Pedro Ruiz,0948645711,Microempresa,Servicios Personales e Independientes,Guayas,34,Femenino,32,53,29.52,9,46,0,0,0,0.0,16.18,10,0.5822,Medio
40f5e7f0-7582-43ea-85ab-8c97cb0473f5,María Pérez,0979227285,Microempresa,Alimentación y Gastronomía,Guayas,23,Masculino,26,158,3.93,26,126,6,1,0,0.0,3.91,1,0.0744,Bajo
3d833e00-0668-4ffb-ba5a-9a71b2b53848,Sofía Vega,0981283146,Microempresa,Alimentación y Gastronomía,Chimborazo,26,Femenino,35,57,2.65,10,39,9,0,0,0.0,37.03,0,0.1324,Bajo
a7c13560-6ece-4743-9793-8ef4f65f908a,Diego Castro,0969759087,Microempresa,Entretenimiento y Educación,Pichincha,22,Masculino,18,16,3.41,2,14,0,1,0,0.0,121.1,3,0.0928,Bajo
8018215d-89e1-4cb2-8f62-8b5c33714cab,María Pérez,0926273922,Pequeña Empresa,Comercio Minorista,Pastaza,35,Masculino,35,19,1.5,1,15,3,0,0,0.0,1.25,6,0.3899,Medio
63717947-b97c-44a2-8eae-cee567ac892a,Carlos López,0970943748,Microempresa,Comercio Minorista,Pichincha,24,Femenino,5,177,2.04,35,114,28,0,0,0.0,4.79,1,0.024,Bajo
9127f711-a5fb-4381-83da-4e5c051375f6,Lucía Mora,0913698198,Microempresa,Moda y Estilo de Vida,Chimborazo,38,Masculino,29,17,53.25,1,12,4,1,0,0.0,7.41,1,0.0738,Bajo
0bf0b92a-8ed7-496a-8eff-261970399d26,Juan Gómez,0935623205,Microempresa,Alimentación y Gastronomía,Guayas,30,Femenino,1,105,7.82,18,65,22,0,0,0.0,15.08,2,0.0868,Bajo
7e67c9b6-5d8a-4179-892f-a5e8554f7203,Carmen Ríos,0925442978,Microempresa,Alimentación y Gastronomía,Chimborazo,25,Femenino,20,112,2.81,11,78,24,1,1,0.0,13.56,2,0.7279,Alto
92a1ff41-d7d9-4a82-af06-0e2e137b3191,Lucía Mora,0946593674,Microempresa,Moda y Estilo de Vida,Galápagos,28,Masculino,4,26,51.26,2,18,6,0,0,0.0,61.33,1,0.0781,Bajo
463804b0-f459-4cb8-b791-7605f4ce3034,Lucía Mora,0919031605,Microempresa,Moda y Estilo de Vida,Pichincha,25,Masculino,4,5,35.58,1,4,0,0,0,0.0,1.14,4,0.6918,Alto
de272498-ed87-493f-9c18-640e5daca145,Lucía Mora,0985854471,Microempresa,Servicios Personales e Independientes,Tungurahua,29,Masculino,23,30,22.64,4,23,4,0,0,0.0,14.04,5,0.5166,Medio
eda5735e-c1fd-4ef7-923e-5436bbdc8204,Carlos López,0951312449,Pequeña Empresa,Comercio Minorista,Guayas,38,Masculino,3,87,9.24,4,71,12,0,0,0.0,7.13,3,0.3663,Medio
637dd6dc-0b75-4631-9f84-cae49da37245,Diego Castro,0995973448,Pequeña Empresa,Alimentación y Gastronomía,Los Ríos,18,Masculino,14,219,1.5,27,139,52,1,0,0.0,9.03,0,0.0215,Bajo
192d32cb-8124-4cf9-83b3-f3fcc729463a,Pedro Ruiz,0955957359,Pequeña Empresa,Moda y Estilo de Vida,Orellana,24,Masculino,14,7,45.07,1,5,1,2,0,0.004,76.37,4,0.5123,Medio
249214ee-806f-4d90-9a13-6d2336da5c37,Carmen Ríos,0964441473,Microempresa,Alimentación y Gastronomía,Manabí,25,Masculino,34,291,3.5,49,215,27,1,1,0.0,49.75,2,0.3035,Bajo
75657448-d775-4d08-a42a-78a45549840e,Ana Torres,0960759736,Microempresa,Alimentación y Gastronomía,Azuay,22,Masculino,23,96,4.64,10,57,28,1,0,0.0,1.32,3,0.2148,Bajo
93ce8826-bb7d-4833-adfd-259808fcc549,Andrés Díaz,0944270933,Microempresa,Servicios Personales e Independientes,Chimborazo,30,Femenino,10,24,26.23,5,18,1,0,0,0.0,8.69,4,0.3751,Medio
756dcdb7-50ae-4353-b927-3a49ac525cce,Juan Gómez,0970865086,Microempresa,Alimentación y Gastronomía,Guayas,32,Masculino,26,69,3.07,14,52,4,0,0,0.0,1.81,2,0.0694,Bajo
cc5b65a4-2e66-4edb-9698-4f49167deb10,Carlos López,0992514622,Microempresa,Moda y Estilo de Vida,Pichincha,29,Masculino,7,5,57.38,1,4,1,1,0,0.0,22.68,0,0.2512,Bajo
fb4a5f36-9231-4177-bea3-c37217abc68b,Pedro Ruiz,0972080711,Microempresa,Moda y Estilo de Vida,Tungurahua,28,Masculino,18,17,14.06,3,13,1,0,0,0.0,11.71,7,0.5385,Medio
598efc7a-00d0-42fd-8af2-c8f3d6e6dccb,Diego Castro,0905788764,Microempresa,Servicios Personales e Independientes,Manabí,22,Femenino,25,19,20.17,3,18,0,2,0,0.0,4.36,4,0.5353,Medio
687d38da-97f7-44fe-a679-2f324c18a9f9,Diego Castro,0973797160,Microempresa,Comercio Minorista,Azuay,26,Femenino,10,44,14.94,2,33,9,0,0,0.0,3.5,4,0.4524,Medio
0177d7a2-ea2f-49fe-a5d4-0666695e4d38,Andrés Díaz,0916489796,Microempresa,Comercio Minorista,Tungurahua,18,Masculino,21,135,2.16,12,82,41,0,0,0.0,11.78,4,0.2281,Bajo
d7a899f0-f354-490b-ad0c-bddbdf0a1249,Ana Torres,0927064030,Mediana Empresa A,Servicios Personales e Independientes,Guayas,29,Femenino,11,23,28.68,2,17,3,1,0,0.0,10.67,5,0.6665,Alto
8c7a15f7-c221-4d4a-8a89-12b0d801641e,Juan Gómez,0945326389,Microempresa,Alimentación y Gastronomía,Manabí,31,Femenino,17,77,4.21,9,56,12,0,0,0.0,6.29,2,0.1015,Bajo
43dbb563-e544-4df3-882a-1b5c7cc00156,Andrés Díaz,0990741833,Microempresa,Servicios Personales e Independientes,Guayas,21,Femenino,14,25,8.78,3,20,2,0,0,0.0,37.73,2,0.142,Bajo
3ef6e7f1-2214-498c-9aa3-ec8810dcb385,Diego Castro,0984424252,Microempresa,Alimentación y Gastronomía,Pichincha,21,Femenino,8,116,3.07,21,70,25,3,1,0.0,3.19,1,0.5908,Medio
8c2377e5-b6ad-4fb6-9d36-f5a54641dff5,Carlos López,0902988564,Microempresa,Alimentación y Gastronomía,Azuay,29,Masculino,7,208,8.86,29,167,12,1,0,0.0,28.1,5,0.2536,Bajo
a15198c9-3d26-413b-8198-1e1b0255d6f7,Ana Torres,0940819266,Microempresa,Servicios Personales e Independientes,Pichincha,36,Masculino,34,5,18.7,0,4,1,0,0,0.0,3.02,0,0.4197,Medio
