id_comercio,nombre_dueno,celular,tamano_negocio,tipo_negocio,provincia,edad_propietario,genero,antiguedad_meses,transacciones_promedio,ticket_promedio_usd,movimientos_pichincha_mes,movimientos_comerciales_mes,movimientos_personales_mes,tickets_soporte,ticket_no_resuelto,tasa_disputas,saldo_cuenta_usd,dias_sin_transar,prob_churn,nivel_riesgo
7add59e2-7b46-481c-bba0-3c3766f1d6c8,Juan Gómez,0975942046,Microempresa,Alimentación y Gastronomía,Pichincha,36,Masculino,20,81,1.5,5,51,25,1,0,0.0,2.66,3,0.176,Bajo
86552452-736a-4e7f-b066-dc9b64c6daff,Ana Torres,0952176389,Microempresa,Alimentación y Gastronomía,Guayas,33,Masculino,23,127,4.51,20,76,31,0,0,0.0,152.02,0,0.0603,Bajo
0e7fb845-eb74-42b5-acaf-7ed4bda8dcf6,Lucía Mora,0930343840,Microempresa,Comercio Minorista,Pichincha,29,Masculino,23,41,4.29,3,29,10,1,0,0.0,15.68,1,0.1069,Bajo
f9a5f7c3-75c6-48b7-89ec-ed87065119de,Andrés Díaz,0942748716,Microempresa,Comercio Minorista,Loja,23,Femenino,6,16,21.76,3,9,4,1,0,0.0,173.34,5,0.226,Bajo
7d395cb3-6fe5-4a6b-8530-bbed77ecdea3,Juan Gómez,0951489157,Microempresa,Alimentación y Gastronomía,Pichincha,33,Femenino,6,119,1.5,12,81,26,1,0,0.0,4.48,1,0.0442,Bajo
c9286e23-e68c-4c65-9608-a653ea23af0b,Andrés Díaz,0968283000,Microempresa,Servicios Personales e Independientes,Los Ríos,28,Masculino,20,48,12.84,9,41,0,1,0,0.0,25.24,7,0.6674,Alto
7d7a7962-2439-41d3-8b2e-7ec8a78c6440,Ana Torres,0932351298,Microempresa,Servicios Personales e Independientes,Pichincha,24,Femenino,2,30,28.0,5,24,1,1,0,0.0,7.51,3,0.4973,Medio
63fe5e4b-10f4-48fb-b0ab-f8eecb48e356,Carmen Ríos,0983468326,Microempresa,Alimentación y Gastronomía,Bolívar,27,Femenino,7,134,1.82,24,94,15,1,1,0.0,16.95,5,0.763,Alto
39f534e7-3d1b-46c7-8e48-afa87bebb73a,Lucía Mora,0966355672,Microempresa,Servicios Personales e Independientes,Pichincha,34,Femenino,24,15,11.9,3,13,0,1,0,0.0,23.49,0,0.0505,Bajo
32c42642-d01e-46e9-b047-67c28327caf2,Carmen Ríos,0955868691,Microempresa,Alimentación y Gastronomía,Imbabura,25,Femenino,10,42,2.28,4,35,3,1,0,0.0,8.91,5,0.4986,Medio
a3ee814a-bfba-4f8c-992b-6d7fa841c42e,Andrés Díaz,0966579707,Microempresa,Servicios Personales e Independientes,Loja,24,Femenino,11,39,12.84,3,30,7,0,0,0.0,3.52,0,0.1034,Bajo
610a2f66-75e1-48c2-9b55-6e8e5df592df,María Pérez,0965958839,Microempresa,Servicios Personales e Independientes,Pichincha,24,Masculino,31,24,9.0,1,17,5,0,0,0.0,19.46,2,0.1204,Bajo
84f3b21f-f9ca-408c-af59-8862a610bc69,Ana Torres,0968650168,Microempresa,Entretenimiento y Educación,Guayas,24,Femenino,13,9,27.33,1,7,1,0,0,0.0,3.17,2,0.2659,Bajo
0f72a7b8-bfe3-41a6-982d-5e7be1916624,Andrés Díaz,0942936421,Microempresa,Alimentación y Gastronomía,Pichincha,18,Masculino,11,229,2.73,29,189,11,0,0,0.0,4.89,1,0.0245,Bajo
9b98e138-1993-4183-a4e1-842b0a4e91e9,Diego Castro,0957545325,Pequeña Empresa,Comercio Minorista,Pichincha,23,Femenino,16,61,10.56,12,49,0,1,0,0.0,19.12,4,0.4568,Medio
c6960f97-a1f3-4ee0-8252-2bce48e4544d,Juan Gómez,0911179448,Microempresa,Comercio Minorista,Cotopaxi,26,Femenino,10,18,2.48,2,12,4,2,0,0.0,23.99,0,0.1131,Bajo
01ed6ef8-a2bc-441e-a7b4-9ae615e637af,Carmen Ríos,0901031982,Microempresa,Alimentación y Gastronomía,Azuay,27,Femenino,11,186,1.5,23,150,13,0,0,0.0,2.66,1,0.1162,Bajo
6ea945a4-bb4f-432c-9966-ecd178a9eb63,Carlos López,0958857557,Microempresa,Alimentación y Gastronomía,Sucumbíos,29,Femenino,36,63,6.04,8,39,16,0,0,0.0,96.9,8,0.3885,Medio
8bc86d73-31c8-4186-990d-e1decc441186,Lucía Mora,0999071631,Microempresa,Alimentación y Gastronomía,Tungurahua,31,Masculino,18,178,2.83,11,115,51,0,0,0.0,7.75,2,0.0729,Bajo
35b4051b-1729-4511-9c47-27ecd15fdbee,Diego Castro,0961753831,Microempresa,Moda y Estilo de Vida,Azuay,33,Masculino,30,15,14.36,3,12,0,0,0,0.0,24.13,8,0.5217,Medio
04a854fd-038b-4cba-b1bc-c44cc35ebf8e,Carmen Ríos,0968666898,Microempresa,Servicios Personales e Independientes,Pichincha,28,Femenino,25,34,9.65,5,30,0,3,1,0.0,51.27,0,0.3497,Bajo
048bccab-6ee2-4b4c-bec2-ad05cc6879dc,María Pérez,0991329012,Microempresa,Alimentación y Gastronomía,Guayas,34,Femenino,27,109,3.98,17,65,27,0,0,0.0,13.17,1,0.1201,Bajo
a4c499dc-962a-45a0-a329-10fc5954f540,Carlos López,0901514366,Microempresa,Alimentación y Gastronomía,Pichincha,31,Masculino,12,45,6.53,8,33,4,0,0,0.0,1.32,1,0.0471,Bajo
4ac60ad3-cabf-4ab7-b591-d1796999e57c,Diego Castro,0952639777,Microempresa,Servicios Personales e Independientes,El Oro,37,Masculino,8,76,32.43,8,66,2,2,0,0.0,123.79,1,0.0582,Bajo
29c3afa4-254b-46ee-95d9-0201448b23d6,María Pérez,0913757842,Microempresa,Alimentación y Gastronomía,Guayas,30,Masculino,36,73,1.5,6,43,24,0,0,0.0,24.1,1,0.1773,Bajo
efc085d5-955b-46f8-962c-3af3d8078154,Diego Castro,0914898934,Microempresa,Comercio Minorista,Azuay,33,Masculino,32,31,1.5,3,26,2,0,0,0.0,6.22,2,0.1761,Bajo
14a29cd9-4333-4d89-9700-74fa98808411,Sofía Vega,0915643371,Microempresa,Alimentación y Gastronomía,Manabí,37,Masculino,14,134,5.12,17,82,35,1,0,0.0,62.58,3,0.1001,Bajo
deaf888f-1fee-4351-b52f-8999f9d1bba9,María Pérez,0954800816,Microempresa,Comercio Minorista,Guayas,19,Masculino,11,59,5.84,5,38,16,1,0,0.0,10.96,1,0.1022,Bajo
782b1351-78e2-4ec3-947f-f8aa8f3d7f46,María Pérez,0902513428,Microempresa,Servicios Personales e Independientes,Tungurahua,27,Masculino,26,14,15.38,3,12,0,0,0,0.0,10.47,1,0.0786,Bajo
5e77ae60-56b2-45c1-b39e-6671726f58e9,Carlos López,0923862201,Microempresa,Alimentación y Gastronomía,Los Ríos,26,Femenino,35,208,5.99,20,174,14,0,0,0.0,3.09,1,0.038,Bajo
950b9b58-93d1-4903-8822-ed1971855a93,Ana Torres,0917534015,Microempresa,Alimentación y Gastronomía,Pichincha,25,Femenino,34,177,2.29,32,109,36,1,0,0.0,2.12,2,0.0453,Bajo
3aeb4bd0-846c-4fc2-875a-60c15288b49d,María Pérez,0993132028,Microempresa,Comercio Minorista,Pichincha,39,Femenino,29,58,28.42,8,34,15,1,0,0.0,16.0,2,0.1062,Bajo
fd40eb0e-b1d5-4c80-9345-ec3e35cffbcf,Ana Torres,0920859389,Microempresa,Servicios Personales e Independientes,Guayas,26,Femenino,9,32,20.12,2,25,5,0,0,0.0,3.8,0,0.1399,Bajo
e71259d3-25ae-4ccf-8966-466c24023b9b,Pedro Ruiz,0923438394,Mediana Empresa B,Alimentación y Gastronomía,Cañar,36,Femenino,22,20,5.05,2,12,6,0,0,0.0,13.7,1,0.0863,Bajo
50b3d985-1493-4fdc-ac03-4eb118da14e6,Ana Torres,0919399020,Microempresa,Comercio Minorista,Pichincha,23,Masculino,26,44,8.47,4,32,8,0,0,0.0,6.82,2,0.0377,Bajo
9c2dee1a-8c6a-438b-af7b-141936dd2434,María Pérez,0901983560,Microempresa,Alimentación y Gastronomía,Guayas,28,Femenino,32,52,1.5,4,32,17,0,0,0.0,6.63,0,0.1486,Bajo
a2392d0e-109f-4db1-9962-2a8285820420,Juan Gómez,0919335856,Microempresa,Moda y Estilo de Vida,El Oro,31,Masculino,4,26,48.04,2,16,8,1,0,0.0,1.3,2,0.2224,Bajo
897311a7-1feb-45d0-8fae-9402a8d2c3d0,Pedro Ruiz,0922225609,Microempresa,Comercio Minorista,Bolívar,18,Masculino,28,42,7.66,6,31,6,1,0,0.0,22.15,4,0.4186,Medio
2c235575-2079-4a45-b884-bb8ea124aa6f,Pedro Ruiz,0923209241,Microempresa,Alimentación y Gastronomía,Azuay,29,Femenino,4,39,4.68,5,33,1,3,0,0.0,44.93,5,0.5616,Medio
a70ec187-ece7-4356-b68f-c4b36d304484,Juan Gómez,0996200347,Microempresa,Servicios Personales e Independientes,Guayas,28,Masculino,33,19,7.89,4,14,1,1,0,0.0,25.67,4,0.4809,Medio
ed8dc98d-408e-452e-98e5-eed105e5de89,Andrés Díaz,0935607974,Microempresa,Entretenimiento y Educación,Sucumbíos,28,Masculino,21,13,32.63,1,11,1,0,0,0.0,17.74,6,0.4879,Medio
0f50a5fa-3301-410c-a681-003fd769acd2,Ana Torres,0973785619,Microempresa,Servicios Personales e Independientes,Manabí,27,Masculino,16,10,23.38,2,9,0,1,0,0.0,7.47,1,0.1998,Bajo
e4e31056-56de-4cf8-91ab-a1c8feca0d3f,María Pérez,0981929919,Microempresa,Moda y Estilo de Vida,Manabí,22,Masculino,13,46,4.64,4,36,7,1,1,0.0,13.56,1,0.8288,Alto
a0fcffe5-c454-4a25-91be-e9f0958904c6,Carmen Ríos,0993169069,Microempresa,Entretenimiento y Educación,Azuay,27,Masculino,10,12,11.09,1,9,1,0,0,0.0,3.41,10,0.8216,Alto
221ce859-2f56-4029-a78a-9bed44306846,María Pérez,0999871042,Microempresa,Alimentación y Gastronomía,Pichincha,24,Femenino,31,48,3.23,3,33,12,1,0,0.0,12.21,6,0.4068,Medio
825f7856-46cc-4337-bdad-44897ce46f90,Lucía Mora,0934774341,Microempresa,Comercio Minorista,Imbabura,25,Femenino,34,21,25.45,2,13,6,1,0,0.0,66.32,2,0.0345,Bajo
4eb67b6f-d9e2-4141-b0b6-e9dee9b3ac5d,Carlos López,0904001888,Microempresa,Comercio Minorista,Los Ríos,24,Femenino,12,21,30.49,2,18,1,1,0,0.0,21.86,0,0.1106,Bajo
c9f36516-29c1-4bc1-a92b-9d7ba9c0fb62,Ana Torres,0940956345,Pequeña Empresa,Alimentación y Gastronomía,Pichincha,25,Masculino,32,131,5.97,19,100,13,1,0,0.0,0.64,0,0.1127,Bajo
d15b8220-79ab-4b10-b90f-27906491f2bd,Pedro Ruiz,0940519701,Microempresa,Moda y Estilo de Vida,Pichincha,28,Femenino,13,51,41.64,3,43,5,2,0,0.0,1.04,1,0.1238,Bajo
2f368cde-f963-435f-ae9b-ecdcb875bef5,Diego Castro,0968028748,Microempresa,Comercio Minorista,Tungurahua,18,Masculino,26,98,10.73,14,80,4,1,1,0.0,0.49,4,0.5317,Medio
12e401cc-d2bb-4d53-baa7-e8bc335d44a1,Lucía Mora,0956300910,Microempresa,Comercio Minorista,Azuay,28,Femenino,3,68,31.78,11,43,14,2,1,0.0,85.74,2,0.4217,Medio
985cc9e9-3d01-4319-a069-78ad9b96589f,Andrés Díaz,0943393637,Microempresa,Alimentación y Gastronomía,Pichincha,21,Femenino,10,77,3.97,15,56,6,1,0,0.0018,5.11,2,0.15,Bajo
5f42a216-7cff-4620-991e-5af00ed68a3f,Carlos López,0941753367,Microempresa,Servicios Personales e Independientes,El Oro,24,Masculino,21,19,4.46,3,17,0,0,0,0.0,2.43,6,0.3646,Medio
d544a502-387d-4a79-a6f7-3778f4e4324c,Sofía Vega,0925547179,Microempresa,Comercio Minorista,Pichincha,30,Masculino,13,42,6.08,5,35,2,2,0,0.0,145.81,5,0.1661,Bajo
73f60347-e3d8-4c39-979b-08f278b4b399,Pedro Ruiz,0956279871,Microempresa,Servicios Personales e Independientes,Imbabura,27,Masculino,4,20,37.35,1,19,0,2,0,0.0,1.97,3,0.4995,Medio
6146574a-b117-46f3-b96f-f60e7ae36988,Sofía Vega,0908904880,Microempresa,Alimentación y Gastronomía,Tungurahua,36,Masculino,24,105,8.59,11,65,28,1,1,0.0,27.35,2,0.6398,Medio
7e6cd12a-e444-4ec5-97e2-05032079e024,Andrés Díaz,0934521604,Microempresa,Comercio Minorista,Manabí,37,Masculino,8,51,14.33,7,31,13,2,0,0.0,7.36,3,0.3101,Bajo
9d6399c0-fde9-43c9-a5fd-6c9ac2f84cdf,Carmen Ríos,0963534016,Microempresa,Alimentación y Gastronomía,Pichincha,20,Femenino,4,39,7.85,3,24,12,1,0,0.0,6.63,3,0.2401,Bajo
cf9c4c48-4873-4690-bfdd-6febffa409e9,Lucía Mora,0952089170,Microempresa,Moda y Estilo de Vida,Guayas,40,Femenino,14,21,42.83,3,16,3,0,0,0.0013,25.04,2,0.2392,Bajo
88f1b93f-2634-4ab1-84a0-f195722ee848,Ana Torres,0938850651,Microempresa,Servicios Personales e Independientes,Guayas,34,Masculino,20,21,16.57,3,18,0,1,0,0.0,2.48,1,0.0915,Bajo
4f93a1c6-d686-422b-862d-8e23229c9734,Lucía Mora,0937783321,Microempresa,Alimentación y Gastronomía,Pastaza,26,Femenino,17,124,6.89,24,92,8,1,0,0.0,6.36,8,0.6874,Alto
772b201f-83e2-4049-a585-2bde234f53da,Juan Gómez,0970689115,Microempresa,Comercio Minorista,Pichincha,18,Masculino,25,58,10.63,7,35,17,0,0,0.0,6.34,4,0.2218,Bajo
eb7ab9cb-82a8-41be-9d0b-0c88f79e4d9b,Carlos López,0961326573,Microempresa,Comercio Minorista,Carchi,32,Masculino,13,82,20.69,9,67,6,4,0,0.0,3.97,2,0.136,Bajo
9f07660f-bf8a-4133-94aa-b4317b09a0bd,Lucía Mora,0924597100,Microempresa,Servicios Personales e Independientes,Azuay,37,Masculino,32,6,24.7,1,5,0,3,0,0.0,27.28,1,0.3858,Medio
07ece135-7ccb-44e7-bb8c-686cff90a0e9,Andrés Díaz,0992080116,Microempresa,Servicios Personales e Independientes,Pichincha,33,Femenino,5,11,8.01,1,8,1,0,0,0.0,13.95,5,0.667,Alto
3c079d1f-74b7-47df-ad49-a53008621dfd,Ana Torres,0935261354,Microempresa,Alimentación y Gastronomía,Loja,22,Femenino,31,112,1.5,11,73,28,1,0,0.0,27.97,12,0.6652,Alto
bb8bcb51-0bc1-4a97-b795-cdce4b546e9d,Ana Torres,0914215522,Microempresa,Servicios Personales e Independientes,Guayas,25,Femenino,20,21,17.83,4,18,0,2,0,0.0,1.05,0,0.0804,Bajo
8383f757-716c-4bd6-bcf4-78b2fcbcd4f3,Andrés Díaz,0982576230,Pequeña Empresa,Comercio Minorista,Guayas,30,Masculino,18,37,7.5,5,29,3,0,0,0.0,5.02,0,0.0963,Bajo
2bab5dd7-24e6-49a3-bef0-d43fa9fe1197,Carmen Ríos,0931880606,Pequeña Empresa,Servicios Personales e Independientes,Manabí,29,Femenino,5,13,30.02,1,11,1,1,0,0.0,2.14,1,0.146,Bajo
72fa530b-d973-4469-8bd4-99276384d30e,Diego Castro,0981611811,Pequeña Empresa,Moda y Estilo de Vida,Guayas,24,Masculino,26,14,12.48,1,11,2,1,0,0.0,109.58,6,0.3101,Bajo
53238e12-3571-436c-9291-998dfa34346d,Sofía Vega,0942085963,Microempresa,Comercio Minorista,Pichincha,37,Masculino,9,63,10.1,3,48,11,0,0,0.0,24.96,1,0.0703,Bajo
adbd5576-99f8-4199-bfb5-ba48233b3cbd,Juan Gómez,0932150952,Microempresa,Servicios Personales e Independientes,Esmeraldas,32,Femenino,23,6,17.42,0,5,1,0,0,0.0,2.08,1,0.2641,Bajo
82325a4d-fb3e-498b-91c6-adbc14ea0196,Carmen Ríos,0983387903,Microempresa,Alimentación y Gastronomía,Sucumbíos,30,Masculino,12,55,7.64,9,45,1,0,0,0.0,2.51,4,0.2174,Bajo
db92d457-1883-4437-b339-6e55ff707223,Lucía Mora,0932820779,Microempresa,Alimentación y Gastronomía,Manabí,38,Femenino,28,203,5.31,18,167,18,0,0,0.0,3.58,7,0.3964,Medio
cba7228e-ca0c-4d6c-939e-1a6e569f0e12,Andrés Díaz,0948712121,Pequeña Empresa,Servicios Personales e Independientes,El Oro,29,Femenino,26,61,31.7,4,52,5,0,0,0.0,10.78,7,0.6828,Alto
45114b91-a0f8-4919-8682-b9e71fb3bb82,Juan Gómez,0995908350,Microempresa,Servicios Personales e Independientes,Pichincha,35,Masculino,7,17,20.31,2,15,0,1,0,0.0,4.9,3,0.2593,Bajo
7e9f3365-3090-4a3c-8143-312f4fd159d0,Andrés Díaz,0911097014,Pequeña Empresa,Comercio Minorista,El Oro,34,Femenino,18,63,15.71,7,41,15,0,0,0.0,0.69,1,0.0834,Bajo
e8797dc6-1f15-46e0-b917-4598393af9f0,Andrés Díaz,0980243701,Microempresa,Entretenimiento y Educación,Tungurahua,18,Masculino,15,52,14.48,10,43,0,0,0,0.0,16.52,2,0.0598,Bajo
8f3a6ef7-156d-43d5-9fd3-2a061ec4c0df,Pedro Ruiz,0937866724,Microempresa,Alimentación y Gastronomía,Pichincha,27,Masculino,8,78,4.16,9,54,15,0,0,0.0,1.71,1,0.0439,Bajo
bfdc2ff3-a184-46f2-ac9d-eabe4260fe0a,Carlos López,0974258738,Pequeña Empresa,Servicios Personales e Independientes,Pichincha,26,Masculino,6,57,14.3,6,54,0,0,0,0.0,0.99,0,0.0759,Bajo
c0233cde-0a8d-4d02-8e6e-9cd6c410d4e6,Carlos López,0954419886,Microempresa,Comercio Minorista,Guayas,38,Masculino,4,42,30.35,8,34,0,1,0,0.0,5.27,8,0.7475,Alto
ff20e3cd-3121-466d-a269-ab82ed6a5a6a,Carmen Ríos,0999655522,Microempresa,Alimentación y Gastronomía,Loja,36,Masculino,29,54,2.38,6,43,5,0,0,0.0,460.56,17,0.2386,Bajo
fd8dbfad-1cf4-40c1-8de8-00a5b40c172f,Carmen Ríos,0982845113,Microempresa,Comercio Minorista,Pichincha,32,Masculino,23,37,1.82,3,30,4,0,0,0.0,2.86,4,0.3523,Medio
85488f19-a0b2-494e-8b46-47c8fbcfce39,Lucía Mora,0920781602,Microempresa,Alimentación y Gastronomía,Sucumbíos,29,Femenino,28,103,1.5,18,78,7,1,0,0.0,37.74,3,0.3092,Bajo
c2f7a960-8fc2-44b9-a3a1-36647c3b6206,Juan Gómez,0911456792,Microempresa,Alimentación y Gastronomía,Imbabura,31,Femenino,15,91,2.88,9,67,15,1,0,0.0023,33.92,5,0.4467,Medio
166205bc-ce7e-444e-828b-ff6f59c54426,Juan Gómez,0986520941,Microempresa,Alimentación y Gastronomía,Manabí,24,Masculino,19,77,8.28,15,52,11,1,0,0.0,5.11,6,0.4052,Medio
22649d0f-e158-4ed6-8b3a-d7d6efc6c857,Diego Castro,0912330359,Microempresa,Alimentación y Gastronomía,Tungurahua,31,Femenino,29,185,3.36,32,110,43,1,0,0.0,3.48,1,0.0811,Bajo
e0aee5a3-cf1c-4886-ae6b-0603ebe4a27a,Carlos López,0909511229,Microempresa,Comercio Minorista,Guayas,29,Masculino,27,12,19.65,2,7,3,0,0,0.0,2.73,2,0.2463,Bajo
22f5de10-b350-47e4-89ab-16c271539ac9,María Pérez,0973920988,Microempresa,Alimentación y Gastronomía,Chimborazo,23,Femenino,23,240,1.5,37,192,11,0,0,0.0,185.24,1,0.042,Bajo
0466f8c5-94a4-4cb4-a2f4-e687a6b10fdc,Andrés Díaz,0962814934,Microempresa,Comercio Minorista,Orellana,25,Masculino,20,11,4.78,2,8,1,0,0,0.0,408.08,3,0.1508,Bajo
ae3d954d-5b48-455d-94ff-3aaa674faa33,Lucía Mora,0934381115,Microempresa,Comercio Minorista,Pichincha,26,Masculino,35,61,13.28,12,36,13,0,0,0.0,2.34,1,0.0431,Bajo
b3897848-4515-483b-b492-406c57cc05f1,Andrés Díaz,0958531133,Microempresa,Alimentación y Gastronomía,Manabí,24,Femenino,5,66,4.97,10,48,9,1,0,0.0,12.84,0,0.1273,Bajo
bf75f737-9320-460b-a2a0-16433f97698f,Pedro Ruiz,0998970491,Microempresa,Alimentación y Gastronomía,Carchi,32,Femenino,31,126,3.6,22,101,3,0,0,0.0,23.71,7,0.5037,Medio
81c8c976-c8e2-491d-a0a3-96b92d76eb31,Lucía Mora,0981036725,Microempresa,Alimentación y Gastronomía,Guayas,32,Masculino,28,267,8.73,24,193,50,1,0,0.0,23.73,5,0.1659,Bajo
16a6cf66-09f7-4195-9ba5-fd38b53ec433,Juan Gómez,0926529872,Microempresa,Alimentación y Gastronomía,El Oro,23,Masculino,8,131,6.73,24,92,15,1,0,0.0,1.61,1,0.0746,Bajo
60f73069-4282-4e26-b156-6b9a0a998aa2,Andrés Díaz,0968542235,Microempresa,Servicios Personales e Independientes,Tungurahua,31,Femenino,20,38,25.16,6,34,0,2,1,0.0,2.89,12,0.7813,Alto
60319568-87de-4c5b-991b-8a84068b964b,Lucía Mora,0929476041,Microempresa,Comercio Minorista,Pichincha,31,Masculino,28,89,16.06,15,56,17,1,0,0.0,36.49,5,0.3745,Medio
1f080351-7dc4-4053-bddd-df7c5b40439c,María Pérez,0925108479,Microempresa,Moda y Estilo de Vida,Santo Domingo,18,Femenino,35,16,5.39,2,13,1,0,0,0.0,21.69,10,0.625,Medio
93da6f04-e522-4aa9-ab9a-c5d1cbfb615f,Andrés Díaz,0904878622,Microempresa,Moda y Estilo de Vida,Azuay,22,Femenino,36,22,30.7,1,15,6,0,0,0.0,6.46,2,0.1641,Bajo
e73fd0cb-ca55-4183-b75e-208de47e1298,Pedro Ruiz,0928565222,Microempresa,Alimentación y Gastronomía,Guayas,34,Masculino,15,75,4.57,9,56,10,0,0,0.0,430.98,2,0.052,Bajo
0692a893-f246-445b-95ed-4bf931579861,Carlos López,0958601952,Microempresa,Alimentación y Gastronomía,Tungurahua,30,Femenino,19,105,5.44,8,79,18,0,0,0.0,35.46,5,0.2538,Bajo
92d1920d-3a80-4729-bb4b-c03cc276d87a,Lucía Mora,0937600895,Microempresa,Servicios Personales e Independientes,Manabí,26,Femenino,12,63,26.81,10,59,0,0,0,0.0,64.74,1,0.1021,Bajo
226bc369-acdb-4abc-aed2-5681ef1b0676,Diego Castro,0994181085,Pequeña Empresa,Comercio Minorista,Pichincha,32,Masculino,12,500,4.35,63,299,138,0,0,0.0031,11.23,6,0.4773,Medio
b3309986-7f1c-470f-89fe-530bf534c835,Ana Torres,0995806376,Microempresa,Alimentación y Gastronomía,Guayas,25,Masculino,19,161,6.62,16,123,22,0,0,0.0,38.83,4,0.2338,Bajo
31a568b0-5c22-4cab-9d87-2403ef2944b0,Juan Gómez,0983423286,Microempresa,Alimentación y Gastronomía,Guayas,32,Femenino,33,55,13.03,7,32,16,1,0,0.0,21.45,2,0.1921,Bajo
63af0044-bcbc-49d2-b06b-1a1c4300a351,Carlos López,0903780520,Microempresa,Comercio Minorista,Azuay,32,Masculino,12,39,17.61,5,27,7,0,0,0.0014,984.95,10,0.4117,Medio
aa8f7064-92ae-4e91-b5e6-156f9d16362f,Juan Gómez,0997556126,Pequeña Empresa,Alimentación y Gastronomía,Guayas,40,Femenino,29,47,1.5,2,36,8,0,0,0.0,50.69,9,0.3437,Bajo
b6d5294a-3863-480a-925a-11cfefcb36df,María Pérez,0921596868,Microempresa,Comercio Minorista,Manabí,36,Masculino,8,15,35.38,3,9,3,2,0,0.0,15.41,5,0.5511,Medio
030af0bd-faba-4b08-b7f7-01d4b5c49d25,Sofía Vega,0931782124,Microempresa,Alimentación y Gastronomía,Pichincha,35,Masculino,5,54,3.49,4,32,17,0,0,0.0,20.49,2,0.0718,Bajo
045a8e59-d6e7-4ff8-adc7-c06993054eb3,Diego Castro,0941438996,Microempresa,Alimentación y Gastronomía,Pichincha,18,Masculino,25,74,1.5,14,63,0,1,0,0.0,17.71,7,0.3791,Medio
83a2ebfa-2cec-4450-b706-294d63246449,Diego Castro,0932589769,Microempresa,Alimentación y Gastronomía,Manabí,35,Femenino,8,74,6.88,8,48,18,3,1,0.0,5.16,11,0.8206,Alto
16678c66-6a6d-4375-b36c-80dacfa07f02,Andrés Díaz,0936343625,Microempresa,Servicios Personales e Independientes,Los Ríos,25,Femenino,28,7,10.11,1,6,0,2,0,0.0,94.35,5,0.3095,Bajo
056b2fa8-17a9-4b6e-b9eb-70be87e06c5f,Andrés Díaz,0962570777,Microempresa,Comercio Minorista,Pichincha,26,Femenino,15,61,3.28,9,40,12,0,0,0.0437,13.96,7,0.8159,Alto
7f9b3caa-cd1a-443f-a276-a2379c3d82d9,Diego Castro,0948352523,Microempresa,Comercio Minorista,Pichincha,31,Femenino,23,115,3.1,22,86,6,1,0,0.0,13.46,1,0.0644,Bajo
98876281-3c0b-4cd2-85a3-150e7a362ca4,Lucía Mora,0973729546,Microempresa,Servicios Personales e Independientes,Pichincha,44,Femenino,9,25,33.56,4,19,2,0,0,0.0,20.97,6,0.3678,Medio
d44c500d-7463-4a0f-a715-07686219a5d1,Carmen Ríos,0937008815,Microempresa,Comercio Minorista,Esmeraldas,28,Femenino,4,40,23.42,5,23,11,3,1,0.0,16.77,1,0.6864,Alto
f64f0c7c-71f4-4958-8cc7-a7e66447aec0,Diego Castro,0954429511,Microempresa,Alimentación y Gastronomía,Pichincha,34,Femenino,2,94,1.5,7,73,14,1,1,0.0,4.83,2,0.6626,Alto
b5571b51-c0ff-46a3-9e18-bc5622eaf248,Pedro Ruiz,0926141792,Microempresa,Alimentación y Gastronomía,Pichincha,23,Masculino,29,33,1.5,5,20,7,0,0,0.006,4.02,3,0.3824,Medio
50a3d42a-65f9-4ced-af83-c43a197273bc,María Pérez,0917955719,Microempresa,Alimentación y Gastronomía,Santo Domingo,26,Femenino,21,95,5.68,10,57,28,0,0,0.0,41.59,1,0.0982,Bajo
58b22241-810c-4890-a89a-8d3bf90f5ffd,Ana Torres,0956893008,Microempresa,Servicios Personales e Independientes,Manabí,27,Femenino,5,26,65.76,1,19,6,0,0,0.0,36.07,1,0.1151,Bajo
6562ff5f-9233-4fe2-a58b-d3ea39467541,Lucía Mora,0936991988,Microempresa,Servicios Personales e Independientes,Pichincha,18,Femenino,15,27,96.83,3,21,3,0,0,0.0,0.91,2,0.0775,Bajo
ba9bdaed-4061-4c0e-bc0c-5708bc4d3c96,Juan Gómez,0995584970,Microempresa,Alimentación y Gastronomía,Tungurahua,18,Femenino,35,144,1.73,27,99,18,0,0,0.0,4.11,0,0.0275,Bajo
7ef93dda-64de-487b-80f7-9e60ca7f11b4,María Pérez,0930596728,Microempresa,Alimentación y Gastronomía,Pichincha,32,Femenino,19,44,4.88,7,27,10,0,0,0.0,2.09,3,0.1741,Bajo
92c55b19-0ba8-44ae-86ca-3fa4a18d1d1a,Pedro Ruiz,0994411625,Microempresa,Alimentación y Gastronomía,Pichincha,37,Femenino,27,58,1.87,8,45,5,0,0,0.0,9.37,1,0.0282,Bajo
55f3301f-272c-4db2-a107-f16ed60737f3,María Pérez,0948805487,Microempresa,Comercio Minorista,Guayas,27,Masculino,22,60,5.65,10,42,8,0,0,0.0,1.82,0,0.0905,Bajo
9baf37f0-d57c-490e-93b2-fdf399e443d9,Carlos López,0947524828,Microempresa,Moda y Estilo de Vida,Loja,36,Masculino,6,30,25.05,6,23,1,1,0,0.0,5.85,5,0.5743,Medio
919e20c6-6f9a-4673-ba0a-43703727831d,Lucía Mora,0921065523,Microempresa,Comercio Minorista,Loja,30,Femenino,18,49,13.61,7,36,6,0,0,0.0,0.54,1,0.0836,Bajo
